transaction_id,customer_id,transaction_date,order_value,quantity,product_category,payment_method,channel,discount_used_pct,customer_profile_segment,customer_city,customer_state,signup_date
T007095,C0246,2025-06-22,2358.11,1,Groceries,UPI,Web,15,at_risk,Hyderabad,Gujarat,2025-03-22
T007628,C1170,2025-06-22,1777.77,1,Electronics,Credit Card,Store,25,repeat,Ahmedabad,West Bengal,2025-01-06
T007683,C0395,2025-06-22,2158.97,3,Beauty,Credit Card,App,10,repeat,Chennai,Telangana,2025-02-27
T007793,C0243,2025-06-22,1513.89,1,Electronics,UPI,Web,20,at_risk,Chennai,Gujarat,2025-03-10
T008015,C0251,2025-06-22,1230.61,1,Fashion,UPI,App,10,repeat,Ahmedabad,Gujarat,2025-02-26
T008197,C0961,2025-06-22,7185.22,2,Sports,UPI,App,20,high_value,Kolkata,Maharashtra,2025-02-05
T008268,C0152,2025-06-22,3556.9,1,Sports,Credit Card,App,5,repeat,Bengaluru,Maharashtra,2025-02-13
T008460,C0673,2025-06-22,6233.22,1,Home,UPI,App,10,high_value,Hyderabad,Telangana,2025-01-14
T009278,C0259,2025-06-22,258.06,2,Fashion,Credit Card,Store,20,low_engagement,Kolkata,Telangana,2025-02-11
T010138,C0601,2025-06-22,2652.61,3,Beauty,UPI,Web,0,high_value,Bengaluru,Delhi,2025-04-20
T010290,C0524,2025-06-22,3713.42,1,Home,Net Banking,App,5,at_risk,Delhi,Tamil Nadu,2025-04-02
T010295,C0832,2025-06-22,1945.98,2,Fashion,Credit Card,App,5,repeat,Ahmedabad,Tamil Nadu,2025-03-05
T010464,C0063,2025-06-22,913.76,1,Fashion,Debit Card,Web,25,at_risk,Mumbai,West Bengal,2025-04-16
T010766,C0568,2025-06-22,1312.48,2,Fashion,Net Banking,Store,10,repeat,Kolkata,Delhi,2025-01-21
T010934,C0025,2025-06-22,2007.84,2,Fashion,Credit Card,App,25,repeat,Kolkata,Tamil Nadu,2025-04-18
T011009,C0403,2025-06-22,1149.41,1,Groceries,UPI,App,5,low_engagement,Delhi,Gujarat,2025-04-06
T012132,C0047,2025-06-22,4685.11,1,Fashion,UPI,Store,10,repeat,Chennai,West Bengal,2025-02-02
T012235,C0031,2025-06-22,1960.17,3,Fashion,UPI,App,20,low_engagement,Pune,Maharashtra,2025-04-03
T012757,C0331,2025-06-22,2523.23,3,Home,Wallet,App,0,repeat,Ahmedabad,Delhi,2025-04-03
T012810,C1009,2025-06-22,3379.79,3,Electronics,Net Banking,App,15,repeat,Kolkata,Gujarat,2025-01-17
T012862,C0576,2025-06-22,2207.01,1,Electronics,Credit Card,Web,10,at_risk,Kolkata,Maharashtra,2025-03-04
T012979,C0230,2025-06-22,1233.73,2,Fashion,UPI,App,0,low_engagement,Pune,Delhi,2025-01-13
T013065,C0041,2025-06-22,4703.31,1,Fashion,Debit Card,App,15,high_value,Pune,Tamil Nadu,2025-01-11
T013240,C0333,2025-06-22,5490.95,1,Electronics,UPI,App,0,high_value,Pune,Telangana,2025-02-12
T013560,C0886,2025-06-22,6592.2,2,Groceries,UPI,Web,10,high_value,Kolkata,Telangana,2025-04-06
T013576,C0337,2025-06-22,2326.58,1,Fashion,UPI,Web,5,at_risk,Pune,West Bengal,2025-03-30
T013727,C0233,2025-06-22,2264.26,2,Fashion,Wallet,App,20,low_engagement,Pune,Tamil Nadu,2025-01-09
T014083,C0559,2025-06-22,3367.83,2,Electronics,Credit Card,Web,20,low_engagement,Bengaluru,Karnataka,2025-04-22
T014430,C0369,2025-06-22,2266.61,1,Electronics,Debit Card,Web,10,repeat,Ahmedabad,West Bengal,2025-02-24
T000879,C0473,2025-06-23,5382.75,4,Fashion,Debit Card,Web,0,high_value,Ahmedabad,Delhi,2025-02-07
T000910,C0831,2025-06-23,3228.59,3,Beauty,Credit Card,Web,15,repeat,Pune,Gujarat,2025-04-28
T000979,C0769,2025-06-23,4065.87,2,Beauty,Credit Card,Web,5,repeat,Ahmedabad,West Bengal,2025-04-09
T001723,C0952,2025-06-23,1105.41,2,Sports,Debit Card,Web,10,low_engagement,Ahmedabad,Karnataka,2025-04-15
T001857,C1158,2025-06-23,1535.63,1,Beauty,Credit Card,App,20,at_risk,Bengaluru,Maharashtra,2025-03-08
T002127,C0359,2025-06-23,1380.42,1,Groceries,Debit Card,Store,5,at_risk,Chennai,Maharashtra,2025-04-12
T002544,C0354,2025-06-23,4678.74,2,Groceries,Credit Card,App,0,high_value,Delhi,Maharashtra,2025-04-02
T003177,C0156,2025-06-23,1866.64,1,Electronics,UPI,Web,0,repeat,Delhi,Tamil Nadu,2025-04-29
T003436,C0041,2025-06-23,5260.87,3,Fashion,UPI,Store,25,high_value,Pune,Tamil Nadu,2025-01-11
T003859,C0742,2025-06-23,3934.39,3,Home,Wallet,App,5,repeat,Kolkata,Tamil Nadu,2025-03-25
T003911,C0870,2025-06-23,1915.24,1,Home,UPI,Web,5,at_risk,Bengaluru,West Bengal,2025-01-19
T004085,C0942,2025-06-23,1608.72,3,Sports,UPI,Store,15,low_engagement,Hyderabad,West Bengal,2025-02-16
T004318,C0556,2025-06-23,3604.52,1,Sports,Credit Card,App,15,repeat,Ahmedabad,Karnataka,2025-04-20
T004760,C0617,2025-06-23,6729.48,3,Fashion,UPI,App,20,high_value,Delhi,Telangana,2025-01-06
T005539,C0911,2025-06-23,1846.98,1,Sports,Wallet,App,15,low_engagement,Mumbai,Delhi,2025-03-20
T006084,C0410,2025-06-23,5400.83,3,Beauty,UPI,App,5,high_value,Bengaluru,Delhi,2025-04-29
T006280,C0773,2025-06-23,1227.51,1,Groceries,UPI,App,0,high_value,Pune,Telangana,2025-03-08
T006349,C0386,2025-06-23,1498.05,1,Sports,Net Banking,App,10,at_risk,Ahmedabad,Telangana,2025-03-28
T006437,C1155,2025-06-23,2735.2,1,Groceries,UPI,App,20,low_engagement,Pune,Telangana,2025-02-18
T006614,C1159,2025-06-23,2718.67,3,Electronics,Net Banking,Web,15,at_risk,Bengaluru,Telangana,2025-04-10
T006842,C0904,2025-06-23,2994.88,2,Groceries,Net Banking,App,15,low_engagement,Ahmedabad,Karnataka,2025-03-22
T007252,C0347,2025-06-23,80.0,1,Groceries,UPI,App,20,low_engagement,Chennai,Karnataka,2025-04-11
T007911,C0015,2025-06-23,1369.73,3,Groceries,Debit Card,Store,20,repeat,Bengaluru,Gujarat,2025-02-25
T008371,C0939,2025-06-23,2678.06,2,Fashion,Credit Card,App,10,high_value,Chennai,Karnataka,2025-04-17
T008531,C0562,2025-06-23,3823.76,3,Fashion,Net Banking,App,0,repeat,Delhi,Telangana,2025-02-08
T008764,C0252,2025-06-23,1934.29,3,Electronics,Debit Card,Web,5,repeat,Ahmedabad,Gujarat,2025-01-02
T008828,C0410,2025-06-23,7512.41,1,Beauty,Wallet,App,0,high_value,Bengaluru,Delhi,2025-04-29
T009027,C0598,2025-06-23,3836.2,2,Sports,Credit Card,App,20,high_value,Delhi,Karnataka,2025-04-11
T009317,C0022,2025-06-23,5484.01,2,Home,Debit Card,Store,20,high_value,Chennai,Tamil Nadu,2025-03-02
T011352,C0340,2025-06-23,2779.76,2,Beauty,UPI,Web,20,high_value,Delhi,West Bengal,2025-03-14
T011390,C0382,2025-06-23,1085.26,3,Home,UPI,App,0,low_engagement,Hyderabad,Tamil Nadu,2025-01-28
T011785,C0341,2025-06-23,2976.84,3,Beauty,Wallet,Store,0,repeat,Mumbai,Tamil Nadu,2025-01-09
T012035,C1124,2025-06-23,1584.24,2,Fashion,Credit Card,App,25,at_risk,Ahmedabad,Delhi,2025-02-05
T012974,C0503,2025-06-23,1685.33,2,Groceries,Credit Card,Web,10,repeat,Pune,Gujarat,2025-02-19
T013002,C0940,2025-06-23,796.26,3,Electronics,Debit Card,Web,0,low_engagement,Kolkata,Gujarat,2025-02-02
T013530,C1054,2025-06-23,1109.11,2,Sports,Credit Card,Web,5,low_engagement,Mumbai,Delhi,2025-04-10
T013799,C1190,2025-06-23,1094.87,1,Groceries,Credit Card,App,20,low_engagement,Ahmedabad,Gujarat,2025-02-28
T013951,C0131,2025-06-23,1873.36,3,Fashion,Wallet,Web,20,repeat,Pune,Telangana,2025-04-28
T014187,C0662,2025-06-23,1864.72,3,Beauty,Credit Card,App,25,at_risk,Chennai,Maharashtra,2025-01-03
T014193,C0379,2025-06-23,3197.25,3,Home,UPI,Web,20,at_risk,Chennai,West Bengal,2025-02-17
T000094,C0581,2025-06-24,4845.58,2,Fashion,Credit Card,App,10,repeat,Ahmedabad,Delhi,2025-01-23
T000391,C0123,2025-06-24,4156.5,2,Beauty,Wallet,App,15,repeat,Ahmedabad,Gujarat,2025-01-23
T000835,C0025,2025-06-24,4827.05,3,Fashion,Debit Card,App,15,repeat,Kolkata,Tamil Nadu,2025-04-18
T001490,C0781,2025-06-24,2080.41,2,Beauty,Credit Card,App,5,low_engagement,Bengaluru,Karnataka,2025-02-06
T001777,C0269,2025-06-24,3358.26,1,Groceries,Credit Card,Store,10,repeat,Delhi,Telangana,2025-04-12
T002672,C0337,2025-06-24,241.01,2,Fashion,Debit Card,Web,25,at_risk,Pune,West Bengal,2025-03-30
T004724,C0895,2025-06-24,1294.27,1,Electronics,Debit Card,Web,0,low_engagement,Ahmedabad,Gujarat,2025-02-08
T005378,C0740,2025-06-24,3795.71,2,Beauty,Credit Card,Store,0,repeat,Ahmedabad,Maharashtra,2025-01-30
T005855,C1083,2025-06-24,3436.88,1,Fashion,UPI,Web,10,repeat,Pune,Karnataka,2025-01-20
T006244,C0107,2025-06-24,2228.05,1,Home,UPI,Web,10,repeat,Pune,Gujarat,2025-01-15
T006446,C1178,2025-06-24,3706.59,1,Groceries,UPI,App,25,high_value,Delhi,West Bengal,2025-04-11
T006516,C0472,2025-06-24,866.72,1,Fashion,Credit Card,Web,0,at_risk,Kolkata,Delhi,2025-04-13
T006851,C0153,2025-06-24,4739.26,1,Electronics,Credit Card,Web,5,high_value,Pune,Gujarat,2025-01-23
T006887,C0669,2025-06-24,943.5,2,Home,Debit Card,App,10,repeat,Chennai,Tamil Nadu,2025-02-22
T007335,C0622,2025-06-24,4395.36,1,Sports,Debit Card,App,20,repeat,Kolkata,Gujarat,2025-01-03
T007403,C0598,2025-06-24,3896.77,3,Electronics,Net Banking,App,10,high_value,Delhi,Karnataka,2025-04-11
T007844,C0546,2025-06-24,2246.22,1,Home,UPI,Web,25,repeat,Pune,Karnataka,2025-01-12
T008135,C0683,2025-06-24,6855.87,3,Fashion,Debit Card,Web,20,high_value,Hyderabad,Telangana,2025-01-11
T008285,C0749,2025-06-24,757.39,1,Sports,Wallet,App,10,at_risk,Hyderabad,Delhi,2025-01-15
T008419,C1051,2025-06-24,2028.16,3,Beauty,Credit Card,Web,10,at_risk,Pune,Delhi,2025-03-07
T008526,C0125,2025-06-24,3463.47,1,Electronics,Debit Card,Web,15,repeat,Pune,Karnataka,2025-04-28
T009257,C1167,2025-06-24,971.51,2,Fashion,Debit Card,Store,25,at_risk,Mumbai,Karnataka,2025-04-07
T009329,C0760,2025-06-24,2378.65,2,Groceries,Debit Card,App,5,low_engagement,Chennai,Tamil Nadu,2025-03-22
T009506,C0203,2025-06-24,7144.49,1,Beauty,UPI,Store,15,high_value,Mumbai,Delhi,2025-03-11
T009782,C1082,2025-06-24,4331.25,2,Groceries,Credit Card,Store,15,high_value,Hyderabad,West Bengal,2025-02-27
T009784,C0364,2025-06-24,1796.98,1,Electronics,Wallet,App,20,low_engagement,Kolkata,Gujarat,2025-03-26
T010097,C0695,2025-06-24,5567.49,3,Electronics,Debit Card,Web,15,high_value,Kolkata,Maharashtra,2025-04-15
T010543,C0127,2025-06-24,428.98,2,Electronics,Net Banking,App,25,at_risk,Kolkata,Karnataka,2025-03-17
T010654,C0600,2025-06-24,5413.34,1,Sports,Wallet,Web,10,high_value,Hyderabad,West Bengal,2025-01-04
T011262,C0557,2025-06-24,1860.54,1,Fashion,UPI,Web,10,high_value,Delhi,Tamil Nadu,2025-03-06
T011445,C0592,2025-06-24,1334.95,1,Groceries,UPI,App,15,low_engagement,Mumbai,Delhi,2025-01-12
T011770,C0099,2025-06-24,7836.38,3,Electronics,UPI,App,10,high_value,Hyderabad,Telangana,2025-04-06
T011933,C1145,2025-06-24,1587.85,2,Sports,Debit Card,Store,20,repeat,Hyderabad,Gujarat,2025-03-22
T012115,C0409,2025-06-24,1645.53,2,Sports,UPI,Store,15,at_risk,Mumbai,Gujarat,2025-02-10
T012815,C0020,2025-06-24,4571.85,3,Sports,Debit Card,Web,10,repeat,Pune,Telangana,2025-01-01
T012969,C0727,2025-06-24,6474.05,1,Electronics,UPI,App,20,high_value,Ahmedabad,Telangana,2025-02-28
T014331,C0091,2025-06-24,6765.5,2,Beauty,Net Banking,Web,5,high_value,Pune,Maharashtra,2025-03-04
T000717,C0972,2025-06-25,1973.15,1,Fashion,Credit Card,Web,5,at_risk,Chennai,Telangana,2025-01-02
T001332,C0376,2025-06-25,3432.93,1,Groceries,Credit Card,Web,20,repeat,Mumbai,Telangana,2025-04-15
T002091,C0933,2025-06-25,2534.99,1,Fashion,Debit Card,Web,10,at_risk,Mumbai,West Bengal,2025-02-20
T002165,C0865,2025-06-25,2032.94,2,Groceries,Net Banking,Web,25,repeat,Pune,Gujarat,2025-03-05
T002343,C0489,2025-06-25,3192.83,2,Groceries,UPI,Web,15,at_risk,Kolkata,Gujarat,2025-02-17
T002394,C0007,2025-06-25,5689.51,1,Groceries,Wallet,Web,0,high_value,Mumbai,Maharashtra,2025-01-04
T002822,C0099,2025-06-25,9152.65,2,Fashion,UPI,App,15,high_value,Hyderabad,Telangana,2025-04-06
T003419,C0427,2025-06-25,2967.56,2,Fashion,UPI,App,15,repeat,Ahmedabad,Tamil Nadu,2025-02-08
T003516,C0776,2025-06-25,3205.8,2,Fashion,UPI,Web,25,high_value,Chennai,West Bengal,2025-02-17
T003849,C0261,2025-06-25,2143.0,1,Sports,Credit Card,Store,10,low_engagement,Kolkata,West Bengal,2025-04-14
T004053,C0120,2025-06-25,1040.95,2,Home,Credit Card,Web,15,low_engagement,Kolkata,West Bengal,2025-04-11
T004261,C1049,2025-06-25,1896.84,2,Home,Credit Card,App,5,at_risk,Pune,Delhi,2025-04-08
T004265,C0586,2025-06-25,4379.23,3,Electronics,Credit Card,Web,0,repeat,Delhi,Tamil Nadu,2025-04-02
T004385,C0752,2025-06-25,1861.7,2,Fashion,Credit Card,App,25,at_risk,Ahmedabad,Karnataka,2025-02-20
T005015,C0408,2025-06-25,1680.01,3,Groceries,UPI,App,15,high_value,Bengaluru,Delhi,2025-03-09
T005591,C0194,2025-06-25,2357.32,1,Groceries,UPI,Web,10,low_engagement,Ahmedabad,Tamil Nadu,2025-03-07
T005917,C0096,2025-06-25,3996.26,1,Electronics,Credit Card,Web,20,repeat,Bengaluru,Delhi,2025-04-02
T006021,C0376,2025-06-25,3551.59,2,Beauty,UPI,Web,20,repeat,Mumbai,Telangana,2025-04-15
T006044,C0765,2025-06-25,3406.24,2,Groceries,UPI,App,0,high_value,Mumbai,Delhi,2025-04-05
T006081,C0761,2025-06-25,2393.65,1,Sports,Credit Card,App,20,high_value,Ahmedabad,Tamil Nadu,2025-01-12
T006474,C0231,2025-06-25,3520.8,2,Fashion,Debit Card,Web,0,low_engagement,Bengaluru,Tamil Nadu,2025-04-28
T007478,C0195,2025-06-25,2573.36,2,Groceries,Debit Card,App,0,repeat,Mumbai,Maharashtra,2025-01-03
T008126,C0891,2025-06-25,2646.49,1,Fashion,Wallet,App,5,low_engagement,Ahmedabad,Maharashtra,2025-01-16
T009723,C0131,2025-06-25,1818.16,1,Electronics,Credit Card,Web,5,repeat,Pune,Telangana,2025-04-28
T010117,C0668,2025-06-25,5784.11,2,Electronics,Net Banking,Store,10,high_value,Kolkata,West Bengal,2025-01-14
T010530,C1095,2025-06-25,4988.24,1,Groceries,UPI,App,0,repeat,Bengaluru,Delhi,2025-02-09
T010635,C0105,2025-06-25,1262.12,1,Electronics,Credit Card,Web,10,at_risk,Delhi,Tamil Nadu,2025-01-12
T010734,C0587,2025-06-25,8384.18,2,Beauty,UPI,App,15,high_value,Chennai,Karnataka,2025-04-11
T010809,C0527,2025-06-25,3145.94,3,Groceries,Wallet,App,0,repeat,Chennai,Gujarat,2025-01-16
T010910,C0959,2025-06-25,2684.74,2,Electronics,UPI,Web,5,high_value,Bengaluru,Maharashtra,2025-04-19
T011133,C0136,2025-06-25,1932.87,1,Fashion,UPI,App,0,repeat,Kolkata,Karnataka,2025-04-21
T011400,C0045,2025-06-25,4002.01,2,Sports,UPI,App,15,repeat,Hyderabad,Gujarat,2025-04-05
T011771,C0802,2025-06-25,3328.62,3,Groceries,UPI,App,10,high_value,Ahmedabad,Telangana,2025-04-11
T011791,C1173,2025-06-25,2520.16,1,Groceries,Credit Card,App,0,low_engagement,Mumbai,Delhi,2025-03-21
T012525,C0632,2025-06-25,2797.49,1,Groceries,Net Banking,App,20,at_risk,Bengaluru,Telangana,2025-01-11
T012595,C0047,2025-06-25,2450.35,3,Home,Wallet,Store,0,repeat,Chennai,West Bengal,2025-02-02
T012687,C0231,2025-06-25,2509.62,1,Home,UPI,App,25,low_engagement,Bengaluru,Tamil Nadu,2025-04-28
T013223,C0391,2025-06-25,2407.4,1,Electronics,UPI,Web,10,at_risk,Hyderabad,Karnataka,2025-02-12
T013336,C0605,2025-06-25,7495.74,2,Electronics,Credit Card,Store,15,high_value,Pune,Telangana,2025-04-19
T013600,C0063,2025-06-25,1541.03,1,Sports,Debit Card,Web,15,at_risk,Mumbai,West Bengal,2025-04-16
T013732,C0407,2025-06-25,1428.37,1,Beauty,Credit Card,Store,20,repeat,Delhi,Delhi,2025-03-08
T013739,C0963,2025-06-25,2079.41,1,Home,Credit Card,Store,15,repeat,Delhi,West Bengal,2025-02-13
T000014,C0017,2025-06-26,3488.42,1,Groceries,Credit Card,App,0,repeat,Hyderabad,Karnataka,2025-04-11
T000263,C0793,2025-06-26,1538.84,2,Beauty,UPI,App,5,low_engagement,Hyderabad,West Bengal,2025-02-19
T001091,C0429,2025-06-26,120.0,1,Fashion,UPI,App,5,repeat,Ahmedabad,Telangana,2025-01-21
T001153,C0520,2025-06-26,6295.31,3,Fashion,Credit Card,Store,15,high_value,Chennai,Tamil Nadu,2025-01-31
T001509,C0373,2025-06-26,5353.46,3,Groceries,Net Banking,Store,5,high_value,Kolkata,Karnataka,2025-04-03
T001601,C0157,2025-06-26,2444.04,2,Fashion,Credit Card,Web,5,low_engagement,Mumbai,Tamil Nadu,2025-03-26
T002066,C0349,2025-06-26,2259.03,2,Home,Net Banking,App,0,repeat,Bengaluru,Delhi,2025-02-05
T002208,C0993,2025-06-26,4271.98,1,Groceries,UPI,Web,20,repeat,Chennai,Tamil Nadu,2025-03-18
T002698,C0722,2025-06-26,2147.06,1,Sports,Credit Card,Web,10,repeat,Bengaluru,Tamil Nadu,2025-03-03
T002853,C0154,2025-06-26,2262.12,3,Home,Wallet,Web,15,repeat,Delhi,Telangana,2025-02-14
T002899,C0855,2025-06-26,2350.41,2,Beauty,UPI,App,20,repeat,Delhi,Delhi,2025-02-14
T002969,C0622,2025-06-26,120.0,3,Electronics,UPI,App,0,repeat,Kolkata,Gujarat,2025-01-03
T003864,C0621,2025-06-26,3331.66,2,Sports,UPI,App,5,repeat,Pune,Gujarat,2025-03-29
T003951,C0500,2025-06-26,2303.01,1,Home,Credit Card,App,10,at_risk,Ahmedabad,Maharashtra,2025-03-16
T003996,C0968,2025-06-26,1699.66,1,Fashion,UPI,App,5,repeat,Kolkata,Delhi,2025-02-23
T004247,C0544,2025-06-26,2859.51,1,Fashion,UPI,App,5,low_engagement,Kolkata,West Bengal,2025-02-18
T004945,C0353,2025-06-26,778.86,2,Fashion,Credit Card,App,20,low_engagement,Delhi,Maharashtra,2025-04-09
T005164,C0107,2025-06-26,635.81,2,Electronics,Debit Card,Web,10,repeat,Pune,Gujarat,2025-01-15
T005301,C0159,2025-06-26,3031.43,2,Fashion,Credit Card,Store,5,repeat,Chennai,Delhi,2025-04-12
T005629,C0324,2025-06-26,940.1,3,Electronics,Wallet,Web,15,repeat,Mumbai,Maharashtra,2025-04-27
T005672,C0548,2025-06-26,348.05,3,Home,Debit Card,App,5,low_engagement,Pune,Telangana,2025-04-27
T005790,C0657,2025-06-26,2815.43,3,Home,UPI,App,0,repeat,Hyderabad,West Bengal,2025-03-25
T006040,C0477,2025-06-26,9193.83,1,Electronics,UPI,App,0,high_value,Ahmedabad,Gujarat,2025-01-14
T006231,C0654,2025-06-26,868.23,1,Fashion,UPI,App,20,low_engagement,Bengaluru,West Bengal,2025-04-10
T006275,C0196,2025-06-26,5936.19,1,Fashion,UPI,App,15,repeat,Pune,Gujarat,2025-03-13
T006370,C0063,2025-06-26,2425.87,1,Fashion,Credit Card,Web,15,at_risk,Mumbai,West Bengal,2025-04-16
T006685,C0776,2025-06-26,5277.33,1,Sports,Debit Card,Web,10,high_value,Chennai,West Bengal,2025-02-17
T007209,C0045,2025-06-26,2829.42,1,Sports,UPI,Store,15,repeat,Hyderabad,Gujarat,2025-04-05
T007514,C0177,2025-06-26,1956.98,2,Groceries,Wallet,Store,0,low_engagement,Hyderabad,Gujarat,2025-01-31
T008243,C0347,2025-06-26,1616.57,1,Sports,Wallet,App,25,low_engagement,Chennai,Karnataka,2025-04-11
T008493,C0444,2025-06-26,3715.04,2,Fashion,Debit Card,Web,25,repeat,Hyderabad,Gujarat,2025-03-04
T008619,C0871,2025-06-26,2011.14,2,Groceries,UPI,Web,20,repeat,Ahmedabad,Maharashtra,2025-01-26
T009210,C1058,2025-06-26,2354.76,2,Sports,UPI,App,0,repeat,Chennai,Tamil Nadu,2025-04-03
T009696,C1088,2025-06-26,3992.5,2,Fashion,UPI,Store,10,high_value,Bengaluru,Karnataka,2025-02-10
T010094,C0556,2025-06-26,4137.87,2,Home,Wallet,Store,10,repeat,Ahmedabad,Karnataka,2025-04-20
T010460,C0599,2025-06-26,2942.58,1,Home,Debit Card,App,5,repeat,Chennai,Tamil Nadu,2025-02-17
T010930,C0641,2025-06-26,4788.9,3,Groceries,UPI,App,0,high_value,Chennai,Tamil Nadu,2025-03-08
T010933,C0722,2025-06-26,2105.15,1,Groceries,Debit Card,Web,5,repeat,Bengaluru,Tamil Nadu,2025-03-03
T011043,C0098,2025-06-26,3782.08,2,Electronics,Credit Card,Store,10,repeat,Delhi,Gujarat,2025-02-19
T011142,C1101,2025-06-26,5039.89,1,Electronics,UPI,Web,0,high_value,Hyderabad,Telangana,2025-04-13
T011152,C0819,2025-06-26,4434.03,3,Beauty,UPI,App,15,high_value,Chennai,Maharashtra,2025-01-11
T011442,C0802,2025-06-26,6015.79,2,Fashion,Wallet,App,10,high_value,Ahmedabad,Telangana,2025-04-11
T011492,C0860,2025-06-26,5931.52,1,Fashion,Credit Card,Web,10,high_value,Delhi,West Bengal,2025-04-20
T011880,C0899,2025-06-26,5740.07,3,Fashion,Wallet,Web,5,high_value,Mumbai,Gujarat,2025-02-08
T012154,C0406,2025-06-26,1922.68,3,Beauty,Credit Card,App,25,at_risk,Delhi,Delhi,2025-03-07
T012197,C0757,2025-06-26,1581.1,1,Fashion,UPI,Store,15,low_engagement,Mumbai,Telangana,2025-04-27
T012784,C0512,2025-06-26,2743.04,2,Home,Debit Card,Store,25,repeat,Pune,Delhi,2025-03-15
T012972,C0156,2025-06-26,2240.7,2,Fashion,UPI,Web,10,repeat,Delhi,Tamil Nadu,2025-04-29
T012980,C0503,2025-06-26,2047.93,2,Home,UPI,Web,0,repeat,Pune,Gujarat,2025-02-19
T013477,C0586,2025-06-26,2330.1,1,Groceries,Net Banking,Web,20,repeat,Delhi,Tamil Nadu,2025-04-02
T014231,C0124,2025-06-26,5856.08,1,Electronics,UPI,Store,5,high_value,Chennai,West Bengal,2025-01-11
T000134,C0490,2025-06-27,525.55,2,Home,Credit Card,Store,5,at_risk,Kolkata,West Bengal,2025-04-04
T000227,C0456,2025-06-27,4104.52,3,Fashion,Wallet,Web,10,repeat,Hyderabad,Gujarat,2025-04-13
T000489,C0783,2025-06-27,1766.36,2,Electronics,UPI,App,10,repeat,Hyderabad,Karnataka,2025-01-19
T001288,C1176,2025-06-27,2815.56,1,Beauty,UPI,Web,15,low_engagement,Kolkata,Karnataka,2025-01-23
T001583,C0145,2025-06-27,2763.29,2,Electronics,Credit Card,Web,20,repeat,Delhi,Maharashtra,2025-03-19
T002176,C0643,2025-06-27,3643.0,2,Electronics,Credit Card,Web,0,repeat,Ahmedabad,Delhi,2025-01-15
T002736,C0418,2025-06-27,6331.3,1,Electronics,UPI,Store,10,repeat,Chennai,Karnataka,2025-01-17
T002777,C1146,2025-06-27,544.86,2,Home,UPI,Web,25,at_risk,Kolkata,Karnataka,2025-03-29
T002850,C0802,2025-06-27,2886.94,2,Groceries,Credit Card,App,20,high_value,Ahmedabad,Telangana,2025-04-11
T002916,C0310,2025-06-27,2865.23,1,Groceries,UPI,Web,15,repeat,Ahmedabad,Telangana,2025-03-19
T003101,C0831,2025-06-27,2602.35,1,Home,Credit Card,Web,0,repeat,Pune,Gujarat,2025-04-28
T003700,C0097,2025-06-27,1105.2,2,Sports,Wallet,App,10,low_engagement,Ahmedabad,Karnataka,2025-01-20
T004249,C0601,2025-06-27,5311.54,1,Sports,Debit Card,Web,10,high_value,Bengaluru,Delhi,2025-04-20
T004387,C1176,2025-06-27,1663.93,2,Electronics,Net Banking,Web,5,low_engagement,Kolkata,Karnataka,2025-01-23
T004455,C0640,2025-06-27,120.0,1,Fashion,Debit Card,Web,15,repeat,Chennai,Maharashtra,2025-03-28
T004593,C0244,2025-06-27,1966.49,1,Sports,Debit Card,Web,25,repeat,Pune,Gujarat,2025-04-09
T004754,C1039,2025-06-27,6797.48,1,Fashion,UPI,Store,5,high_value,Kolkata,Maharashtra,2025-04-18
T004781,C0498,2025-06-27,7214.85,3,Electronics,Net Banking,App,0,high_value,Bengaluru,Delhi,2025-04-01
T004899,C0942,2025-06-27,2397.05,3,Home,Debit Card,Store,10,low_engagement,Hyderabad,West Bengal,2025-02-16
T005068,C0579,2025-06-27,3516.68,2,Fashion,UPI,App,10,repeat,Hyderabad,Gujarat,2025-02-11
T005086,C0355,2025-06-27,3361.08,2,Sports,Wallet,App,5,high_value,Hyderabad,West Bengal,2025-03-12
T005155,C0014,2025-06-27,1040.56,1,Electronics,Credit Card,Web,0,repeat,Mumbai,West Bengal,2025-03-22
T005463,C0444,2025-06-27,3886.96,3,Fashion,Credit Card,Web,0,repeat,Hyderabad,Gujarat,2025-03-04
T005466,C0723,2025-06-27,6376.09,3,Groceries,UPI,Store,20,high_value,Ahmedabad,Maharashtra,2025-02-23
T005473,C0968,2025-06-27,2347.56,3,Groceries,Debit Card,App,5,repeat,Kolkata,Delhi,2025-02-23
T005556,C0057,2025-06-27,4049.36,3,Home,Credit Card,Web,25,high_value,Delhi,Gujarat,2025-04-15
T005667,C0813,2025-06-27,2771.27,2,Fashion,Wallet,App,20,high_value,Bengaluru,Delhi,2025-02-22
T005812,C0984,2025-06-27,6660.79,1,Electronics,Wallet,Web,10,high_value,Pune,Telangana,2025-04-28
T005909,C0655,2025-06-27,2448.01,1,Beauty,Credit Card,Web,15,repeat,Mumbai,Delhi,2025-03-03
T006016,C0168,2025-06-27,3474.48,3,Electronics,Net Banking,App,5,repeat,Pune,Maharashtra,2025-02-02
T006348,C0802,2025-06-27,8701.4,1,Groceries,Debit Card,Web,5,high_value,Ahmedabad,Telangana,2025-04-11
T006646,C0223,2025-06-27,5613.05,3,Groceries,UPI,Web,20,high_value,Mumbai,Gujarat,2025-03-12
T007131,C0993,2025-06-27,2144.33,2,Sports,Credit Card,Web,20,repeat,Chennai,Tamil Nadu,2025-03-18
